# Week 2 crawl of live Wikipedia, 2026-09-08. Edge A -> B when the article of A links to the article of B; both in data/week2_nodes.tsv. 602 nodes, 4082 edges.
source	target
Painter_(comics)	Human_Torch
Painter_(comics)	Spider-Man
Paladin_(comics)	Cobra_(Marvel_Comics)
Paladin_(comics)	Eddie_Brock
Paladin_(comics)	Hank_Pym
Paladin_(comics)	Jubilee_(character)
Paladin_(comics)	Mister_Hyde_(Marvel_Comics)
Paladin_(comics)	Misty_Knight
Paladin_(comics)	Moon_Knight
Paladin_(comics)	Norman_Osborn
Paladin_(comics)	Orka_(character)
Paladin_(comics)	Purple_Man
Paladin_(comics)	Shang-Chi
Paladin_(comics)	Solo_(Marvel_Comics)
Paladin_(comics)	Spider-Man
Paladin_(comics)	Spider-Woman_(Jessica_Drew)
Paladin_(comics)	Tarantula_(Marvel_Comics)
Patsy_Walker	Black_Cat_(Marvel_Comics)
Patsy_Walker	Doctor_Strange
Patsy_Walker	Green_Goblin
Patsy_Walker	Hank_Pym
Patsy_Walker	Jessica_Jones
Patsy_Walker	Jubilee_(character)
Patsy_Walker	Kristoff_Vernard
Patsy_Walker	Mad_Dog_(Marvel_Comics)
Patsy_Walker	Mockingbird_(Marvel_Comics)
Patsy_Walker	Moondragon
Patsy_Walker	Nicholas_Scratch
Patsy_Walker	Scarlet_Witch
Patsy_Walker	She-Hulk
Peggy_Carter	Doctor_Faustus_(character)
Peggy_Carter	Thunderbolt_Ross
Phil_Urich	Darkhawk
Phil_Urich	Green_Goblin
Phil_Urich	Hobgoblin_(Marvel_Comics)
Phil_Urich	Mayday_Parker
Phil_Urich	Norman_Osborn
Phil_Urich	Tinkerer_(Marvel_Comics)
Phil_Urich	Turbo_(comics)
Phoenix_Force	Apocalypse_(character)
Phoenix_Force	Beyonder
Phoenix_Force	Cyclops_(Marvel_Comics)
Phoenix_Force	Emma_Frost
Phoenix_Force	Hank_Pym
Phoenix_Force	Jean_Grey
Phoenix_Force	Korvus
Phoenix_Force	Moon_Knight
Phoenix_Force	Predator_X_(character)
Phoenix_Force	Rachel_Summers
Phoenix_Force	Spider-Man
Phoenix_Force	Thanos
Phyla-Vell	Adam_Warlock
Phyla-Vell	Cammi_(character)
Phyla-Vell	Captain_Marvel_(Marvel_Comics)
Phyla-Vell	Genis-Vell
Phyla-Vell	Moondragon
Phyla-Vell	Nova_(Richard_Rider)
Phyla-Vell	Quasar_(character)
Phyla-Vell	Star-Lord
Phyla-Vell	Thanos
Piledriver_(character)	Beyonder
Piledriver_(character)	Bulldozer_(character)
Piledriver_(character)	Doctor_Strange
Piledriver_(character)	Hercules_(Marvel_Comics)
Piledriver_(character)	Hulk
Piledriver_(character)	Iron_Fist_(character)
Piledriver_(character)	Spider-Man
Piledriver_(character)	Thunderball_(character)
Piledriver_(character)	Ulik
Piledriver_(character)	Wrecker_(comics)
Pisces_(character)	Quicksilver_(Marvel_Comics)
Pisces_(character)	Scorpio_(Marvel_Comics)
Pisces_(character)	Taurus_(Marvel_Comics)
Pisces_(character)	Thanos
Plunderer_(comics)	Rom_the_Space_Knight
Plunderer_(comics)	Spider-Man
Plunderer_(comics)	Thanos
Porcupine_(character)	Batroc_the_Leaper
Porcupine_(character)	Eel_(Marvel_Comics)
Porcupine_(character)	Hank_Pym
Porcupine_(character)	Hobgoblin_(Marvel_Comics)
Porcupine_(character)	Misty_Knight
Porcupine_(character)	Nebulon_(comics)
Porcupine_(character)	Scarecrow_(Marvel_Comics)
Porcupine_(character)	She-Hulk
Porcupine_(character)	Spider-Woman_(Jessica_Drew)
Porcupine_(character)	Tinkerer_(Marvel_Comics)
Power_Broker_(character)	Machine_Man
Power_Broker_(character)	U.S._Agent
Power_Man_(Victor_Alvarez)	Anya_Corazon
Power_Man_(Victor_Alvarez)	Bullseye_(Marvel_Comics)
Power_Man_(Victor_Alvarez)	Hulk
Power_Man_(Victor_Alvarez)	Iron_Fist_(character)
Power_Man_(Victor_Alvarez)	Luke_Cage
Power_Man_(Victor_Alvarez)	Plunderer_(comics)
Powerhouse_(Marvel_Comics)	Condor_(comics)
Powerhouse_(Marvel_Comics)	Nova_(Richard_Rider)
Powerhouse_(Marvel_Comics)	Rom_the_Space_Knight
Powerhouse_(Marvel_Comics)	Spider-Man
Powerhouse_(Marvel_Comics)	Wolverine_(character)
Predator_X_(character)	Surge_(Marvel_Comics)
Princess_Python	Ghost_Rider_(Johnny_Blaze)
Princess_Python	Hank_Pym
Princess_Python	Quicksilver_(Marvel_Comics)
Princess_Python	Ringmaster_(comics)
Princess_Python	Scarlet_Witch
Princess_Python	Sidewinder_(character)
Princess_Python	Spider-Man
Professor_Power	Mad_Dog_(Marvel_Comics)
Professor_Power	Mentallo
Professor_Power	Moondragon
Professor_Power	Rikki_Barnes
Professor_Power	U.S._Agent
Profile_(Marvel_Comics)	Moon_Knight
Profile_(Marvel_Comics)	Norman_Osborn
Profile_(Marvel_Comics)	Shadow_Knight_(character)
Prowler_(Marvel_Comics)	Hobgoblin_(Marvel_Comics)
Prowler_(Marvel_Comics)	Hornet_(comics)
Prowler_(Marvel_Comics)	Jackal_(Marvel_Comics_character)
Prowler_(Marvel_Comics)	Luke_Cage
Prowler_(Marvel_Comics)	Mac_Gargan
Prowler_(Marvel_Comics)	Spider-Man
Prowler_(Marvel_Comics)	Spider-Woman_(Gwen_Stacy)
Prowler_(Marvel_Comics)	Tinkerer_(Marvel_Comics)
Psycho-Man	Captain_Universe
Psycho-Man	Cyclops_(Marvel_Comics)
Psycho-Man	Deadpool
Psycho-Man	Frankenstein's_Monster_(Marvel_Comics)
Psycho-Man	Ghost_Rider_(Danny_Ketch)
Psycho-Man	Hank_Pym
Psycho-Man	Hate-Monger
Psycho-Man	Hulk
Psycho-Man	Man-Thing
Psycho-Man	She-Hulk
Psycho-Man	Spider-Man
Psycho-Man	Wolverine_(character)
Psyklop	Hulk
Puck_(Marvel_Comics)	Adam_Warlock
Puck_(Marvel_Comics)	Betsy_Braddock
Puck_(Marvel_Comics)	Beyonder
Puck_(Marvel_Comics)	Guardian_(Marvel_Comics)
Puck_(Marvel_Comics)	Hulk
Puck_(Marvel_Comics)	Master_of_the_World_(character)
Puck_(Marvel_Comics)	Michael_Pointer_(character)
Puck_(Marvel_Comics)	Spider-Man
Puck_(Marvel_Comics)	Storm_(Marvel_Comics)
Puck_(Marvel_Comics)	Thanos
Puck_(Marvel_Comics)	Vindicator_(comics)
Puck_(Marvel_Comics)	Wendigo_(comics)
Puck_(Marvel_Comics)	Wolverine_(character)
Puppet_Master_(Marvel_Comics)	Egghead_(Marvel_Comics)
Puppet_Master_(Marvel_Comics)	Human_Torch
Puppet_Master_(Marvel_Comics)	Krang_(Marvel_Comics)
Puppet_Master_(Marvel_Comics)	Misty_Knight
Puppet_Master_(Marvel_Comics)	Purple_Man
Puppet_Master_(Marvel_Comics)	Sphinx_(Marvel_Comics)
Purple_Man	Black_Widow_(Natasha_Romanova)
Purple_Man	Genis-Vell
Purple_Man	Iron_Fist_(character)
Purple_Man	Jessica_Jones
Purple_Man	Luke_Cage
Purple_Man	Misty_Knight
Purple_Man	Moon_Knight
Purple_Man	Puppet_Master_(Marvel_Comics)
Purple_Man	Spider-Man
Pyro_(Marvel_Comics)	Cable_(character)
Pyro_(Marvel_Comics)	Mister_Sinister
Pyro_(Marvel_Comics)	Selene_(comics)
Quasar_(character)	Blood_Brothers_(comics)
Quasar_(character)	Marvel_Boy_(Robert_Grayson)
Quasar_(character)	Nova_(Richard_Rider)
Quasar_(character)	Phyla-Vell
Quicksilver_(Marvel_Comics)	Apocalypse_(character)
Quicksilver_(Marvel_Comics)	Black_Bolt
Quicksilver_(Marvel_Comics)	Franklin_Richards_(character)
Quicksilver_(Marvel_Comics)	Gorgon_(Inhuman)
Quicksilver_(Marvel_Comics)	Hank_Pym
Quicksilver_(Marvel_Comics)	Human_Torch
Quicksilver_(Marvel_Comics)	Mockingbird_(Marvel_Comics)
Quicksilver_(Marvel_Comics)	Northstar_(character)
Quicksilver_(Marvel_Comics)	Sabretooth_(character)
Quicksilver_(Marvel_Comics)	Scarlet_Witch
Quicksilver_(Marvel_Comics)	Synapse_(character)
Quicksilver_(Marvel_Comics)	Ultron
Quicksilver_(Marvel_Comics)	Whizzer_(Robert_Frank)
Rachel_Summers	Apocalypse_(character)
Rachel_Summers	Betsy_Braddock
Rachel_Summers	Cable_(character)
Rachel_Summers	Ch'od
Rachel_Summers	Cyclops_(Marvel_Comics)
Rachel_Summers	Deadpool
Rachel_Summers	Emma_Frost
Rachel_Summers	Franklin_Richards_(character)
Rachel_Summers	Gladiator_(Kallark)
Rachel_Summers	Jean_Grey
Rachel_Summers	Jubilee_(character)
Rachel_Summers	Korvus
Rachel_Summers	Northstar_(character)
Rachel_Summers	Phoenix_Force
Rachel_Summers	Raza_Longknife
Rachel_Summers	Sabretooth_(character)
Rachel_Summers	Spider-Girl
Rachel_Summers	Spider-Man
Rachel_Summers	Storm_(Marvel_Comics)
Rachel_Summers	Vulcan_(Marvel_Comics)
Rachel_Summers	Wolverine_(character)
Radian_(Morituri)	Blackthorn_(character)
Radian_(Morituri)	Scaredycat
Radian_(Morituri)	Shear_(character)
Radian_(Morituri)	Snapdragon_(Morituri)
Radian_(Morituri)	Toxyn
Radian_(Morituri)	Vyking
Radioactive_Man_(comics)	Batroc_the_Leaper
Radioactive_Man_(comics)	Black_Knight_(Marvel_Comics)
Radioactive_Man_(comics)	Black_Panther_(character)
Radioactive_Man_(comics)	Eddie_Brock
Radioactive_Man_(comics)	Egghead_(Marvel_Comics)
Radioactive_Man_(comics)	Franklin_Richards_(character)
Radioactive_Man_(comics)	Hank_Pym
Radioactive_Man_(comics)	Iron_Monger
Radioactive_Man_(comics)	Karla_Sofen
Radioactive_Man_(comics)	Moon_Knight
Radioactive_Man_(comics)	Norman_Osborn
Radioactive_Man_(comics)	Shuri_(character)
Radioactive_Man_(comics)	Spider-Man
Radioactive_Man_(comics)	Ultron
Ragnarok_(comics)	Baron_Von_Blitzschlag
Ragnarok_(comics)	Bill_Foster_(character)
Ragnarok_(comics)	Hank_Pym
Ragnarok_(comics)	Hercules_(Marvel_Comics)
Ragnarok_(comics)	Iron_Fist_(character)
Ragnarok_(comics)	Karla_Sofen
Ragnarok_(comics)	Norman_Osborn
Rampage_(Marvel_Comics)	G._W._Bridge
Rampage_(Marvel_Comics)	Shockwave_(comics)
Rampage_(Marvel_Comics)	Spider-Man
Rampage_(Marvel_Comics)	Wrecker_(comics)
Rapido_(comics)	Batroc_the_Leaper
Rapido_(comics)	Black_Widow_(Natasha_Romanova)
Ravage_2099	Doom_2099
Ravage_2099	Spider-Man
Raza_Longknife	Ch'od
Raza_Longknife	Deathbird
Raza_Longknife	Hercules_(Marvel_Comics)
Raza_Longknife	Nova_(Richard_Rider)
Raza_Longknife	Rachel_Summers
Raza_Longknife	Vulcan_(Marvel_Comics)
Red_Guardian	Black_Widow_(Natasha_Romanova)
Red_Guardian	Hulk
Red_Guardian	Ronin_(Marvel_Comics)
Red_Hulk	Ego_the_Living_Planet
Red_Hulk	Hulk
Red_Hulk	Thunderbolt_Ross
Red_Raven_(Marvel_Comics)	Black_Bolt
Red_Raven_(Marvel_Comics)	Nova_(Richard_Rider)
Red_Raven_(Marvel_Comics)	Two-Gun_Kid
Red_Wolf_(comics)	Delroy_Garrett
Red_Wolf_(comics)	Doctor_Strange
Red_Wolf_(comics)	Firebird_(Marvel_Comics)
Red_Wolf_(comics)	Hercules_(Marvel_Comics)
Red_Wolf_(comics)	Hulk
Red_Wolf_(comics)	Kid_Colt
Red_Wolf_(comics)	Libra_(Marvel_Comics)
Red_Wolf_(comics)	Scarlet_Spider
Red_Wolf_(comics)	Super-Skrull
Red_Wolf_(comics)	Taurus_(Marvel_Comics)
Red_Wolf_(comics)	Two-Gun_Kid
Red_Wolf_(comics)	War_Machine
Redneck_(comics)	Turbo_(comics)
Redstone_(comics)	Hyperion_(character)
Redstone_(comics)	Nth_Man
Ricochet_(comics)	Black_Marvel
Ricochet_(comics)	Cyber_(Marvel_Comics)
Ricochet_(comics)	Hornet_(comics)
Ricochet_(comics)	Spider-Man
Ricochet_(comics)	Wolverine_(character)
Rikki_Barnes	Anya_Corazon
Rikki_Barnes	Bucky_(Marvel_Comics)
Rikki_Barnes	Flag-Smasher
Rikki_Barnes	Franklin_Richards_(character)
Rikki_Barnes	Maker_(character)
Rikki_Barnes	Molecule_Man
Rikki_Barnes	Nomad_(Marvel_Comics)
Rikki_Barnes	Peggy_Carter
Rikki_Barnes	Toro_(character)
Ringmaster_(comics)	Deathlok
Ringmaster_(comics)	Hulk
Ringmaster_(comics)	Human_Cannonball_(Marvel_Comics)
Ringmaster_(comics)	Missing_Link_(comics)
Ringmaster_(comics)	Moon_Knight
Ringmaster_(comics)	Princess_Python
Ringmaster_(comics)	Spider-Man
Ringmaster_(comics)	Spider-Woman_(Jessica_Drew)
Ringmaster_(comics)	Strongman_(character)
Robbie_Baldwin	Anya_Corazon
Robbie_Baldwin	Attuma
Robbie_Baldwin	Cloak_and_Dagger_(characters)
Robbie_Baldwin	Darkhawk
Robbie_Baldwin	Hank_Pym
Robbie_Baldwin	Hulk
Robbie_Baldwin	Karla_Sofen
Robbie_Baldwin	Lash_(comics)
Robbie_Baldwin	Norman_Osborn
Robbie_Baldwin	Nova_(Richard_Rider)
Robbie_Baldwin	Radioactive_Man_(comics)
Robbie_Baldwin	Sin_(Marvel_Comics)
Robbie_Baldwin	Spider-Girl
Robbie_Baldwin	Spider-Man
Robbie_Baldwin	Steel_Spider
Robbie_Baldwin	Timeslip_(comics)
Robbie_Baldwin	Vance_Astrovik
Robbie_Baldwin	Wolverine_(character)
Rocket_Raccoon	Ch'od
Rocket_Raccoon	Hercules_(Marvel_Comics)
Rocket_Raccoon	Hulk
Rocket_Raccoon	Quasar_(character)
Rocket_Raccoon	Ronan_the_Accuser
Rocket_Raccoon	Scarlet_Witch
Rocket_Raccoon	She-Hulk
Rocket_Raccoon	Star-Lord
Rocket_Raccoon	Vulcan_(Marvel_Comics)
Rockman_(character)	Black_Widow_(Natasha_Romanova)
Rockman_(character)	The_Witness_(character)
Rockslide_(character)	Anole_(character)
Rockslide_(character)	Emma_Frost
Rockslide_(character)	Glob_Herman
Rockslide_(character)	Hellion_(character)
Rockslide_(character)	Hulk
Rockslide_(character)	Phoenix_Force
Rockslide_(character)	Scarlet_Witch
Rom_the_Space_Knight	Beyonder
Rom_the_Space_Knight	Captain_Marvel_(Marvel_Comics)
Rom_the_Space_Knight	Genis-Vell
Rom_the_Space_Knight	Hulk
Rom_the_Space_Knight	Iron_Fist_(character)
Rom_the_Space_Knight	Luke_Cage
Rom_the_Space_Knight	Nova_(Richard_Rider)
Rom_the_Space_Knight	Storm_(Marvel_Comics)
Rom_the_Space_Knight	Torpedo_(Marvel_Comics)
Rom_the_Space_Knight	Ultron
Rom_the_Space_Knight	Wolverine_(character)
Romulus_(comics)	Cloak_and_Dagger_(characters)
Romulus_(comics)	Cyber_(Marvel_Comics)
Romulus_(comics)	Hercules_(Marvel_Comics)
Romulus_(comics)	Sabretooth_(character)
Romulus_(comics)	Wild_Child_(character)
Romulus_(comics)	Wolverine_(character)
Ronan_the_Accuser	Adam_Warlock
Ronan_the_Accuser	Black_Bolt
Ronan_the_Accuser	Ego_the_Living_Planet
Ronan_the_Accuser	Hank_Pym
Ronan_the_Accuser	Hulk
Ronan_the_Accuser	Ms._Marvel
Ronan_the_Accuser	Noh-Varr
Ronan_the_Accuser	Nova_(Richard_Rider)
Ronan_the_Accuser	Quasar_(character)
Ronan_the_Accuser	Rom_the_Space_Knight
Ronan_the_Accuser	Super-Skrull
Ronan_the_Accuser	Thanos
Ronan_the_Accuser	U.S._Agent
Ronin_(Marvel_Comics)	Black_Panther_(character)
Ronin_(Marvel_Comics)	Blade_(character)
Ronin_(Marvel_Comics)	Bullseye_(Marvel_Comics)
Ronin_(Marvel_Comics)	Moon_Knight
Ronin_(Marvel_Comics)	Red_Guardian
Ronin_(Marvel_Comics)	Spider-Man
Rose_(Marvel_Comics)	Hobgoblin_(Marvel_Comics)
Rose_(Marvel_Comics)	Ronin_(Marvel_Comics)
Rose_(Marvel_Comics)	Spider-Man
Ruby_Summers	Cyclops_(Marvel_Comics)
Ruby_Summers	Emma_Frost
Ruby_Summers	Maestro_(character)
Russian_(comics)	Spider-Man
Rusty_Collins	Cable_(character)
Rusty_Collins	Cyclops_(Marvel_Comics)
Rusty_Collins	Leech_(character)
Rusty_Collins	Purple_Man
Rusty_Collins	Selene_(comics)
Sabra_(character)	Arabian_Knight_(character)
Sabra_(character)	Black_Panther_(character)
Sabra_(character)	Cloak_and_Dagger_(characters)
Sabra_(character)	Doctor_Faustus_(character)
Sabra_(character)	Hulk
Sabra_(character)	Red_Guardian
Sabra_(character)	She-Hulk
Sabra_(character)	Spider-Man
Sabra_(character)	Union_Jack_(Joseph_Chapman)
Sabra_(character)	Vance_Astrovik
Sabretooth_(character)	Apocalypse_(character)
Sabretooth_(character)	Birdy_(character)
Sabretooth_(character)	Black_Cat_(Marvel_Comics)
Sabretooth_(character)	Cyclops_(Marvel_Comics)
Sabretooth_(character)	Emma_Frost
Sabretooth_(character)	Foreigner_(character)
Sabretooth_(character)	Hulk
Sabretooth_(character)	Iron_Fist_(character)
Sabretooth_(character)	Jubilee_(character)
Sabretooth_(character)	Luke_Cage
Sabretooth_(character)	Mister_Sinister
Sabretooth_(character)	Misty_Knight
Sabretooth_(character)	Oya_(comics)
Sabretooth_(character)	Romulus_(comics)
Sabretooth_(character)	Spider-Man
Sabretooth_(character)	Wendigo_(comics)
Sabretooth_(character)	Werewolf_by_Night
Sabretooth_(character)	Wolverine_(character)
Sagittarius_(comics)	Leo_(comics)
Sagittarius_(comics)	Libra_(Marvel_Comics)
Sagittarius_(comics)	Mockingbird_(Marvel_Comics)
Sagittarius_(comics)	Pisces_(character)
Sagittarius_(comics)	Quicksilver_(Marvel_Comics)
Sagittarius_(comics)	Scorpio_(Marvel_Comics)
Sagittarius_(comics)	Taurus_(Marvel_Comics)
Sagittarius_(comics)	Thanos
Sapphire_Styx	Betsy_Braddock
Sapphire_Styx	Jubilee_(character)
Sapphire_Styx	Wolverine_(character)
Sarnak_(comics)	Werewolf_by_Night
Satana_(Marvel_Comics)	Black_Cat_(Marvel_Comics)
Satana_(Marvel_Comics)	Deadpool
Satana_(Marvel_Comics)	Doctor_Druid
Satana_(Marvel_Comics)	Doctor_Strange
Satana_(Marvel_Comics)	Ghost_Rider
Satana_(Marvel_Comics)	Man-Thing
Satana_(Marvel_Comics)	Marduk_Kurios
Satana_(Marvel_Comics)	Spider-Man
Scarecrow_(Marvel_Comics)	Bushman_(character)
Scarecrow_(Marvel_Comics)	Eel_(Marvel_Comics)
Scarecrow_(Marvel_Comics)	Ghost_Rider_(Danny_Ketch)
Scarecrow_(Marvel_Comics)	Moon_Knight
Scarecrow_(Marvel_Comics)	Porcupine_(character)
Scarecrow_(Marvel_Comics)	Spider-Man
Scarecrow_(Marvel_Comics)	Will_o'_the_Wisp_(comics)
Scarecrow_(Marvel_Comics)	Wolverine_(character)
Scaredycat	Radian_(Morituri)
Scaredycat	Scatterbrain_(Morituri)
Scaredycat	Toxyn
Scarlet_Scarab	Human_Torch_(android)
Scarlet_Scarab	Living_Monolith
Scarlet_Scarab	Moon_Knight
Scarlet_Scarab	Shadow_Knight_(character)
Scarlet_Spider	Black_Cat_(Marvel_Comics)
Scarlet_Spider	Jackal_(Marvel_Comics_character)
Scarlet_Spider	Mayday_Parker
Scarlet_Spider	Spider-Man
Scarlet_Witch	Cyclops_(Marvel_Comics)
Scarlet_Witch	Doctor_Strange
Scarlet_Witch	Franklin_Richards_(character)
Scarlet_Witch	Human_Torch_(android)
Scarlet_Witch	Isbisa
Scarlet_Witch	Jericho_Drumm
Scarlet_Witch	Ms._Marvel
Scarlet_Witch	Phoenix_Force
Scarlet_Witch	Quicksilver_(Marvel_Comics)
Scarlet_Witch	She-Hulk
Scarlet_Witch	Speed_(character)
Scarlet_Witch	Spider-Man
Scarlet_Witch	Spider-Woman_(Jessica_Drew)
Scarlet_Witch	Thanos
Scarlet_Witch	Ultron
Scarlet_Witch	Whizzer_(Robert_Frank)
Scarlet_Witch	Wolverine_(character)
Scatterbrain_(Morituri)	Scaredycat
Scatterbrain_(Morituri)	Toxyn
Scientist_Supreme	Doctor_Strange
Scientist_Supreme	Emma_Frost
Scientist_Supreme	Hate-Monger
Scientist_Supreme	Hulk
Scientist_Supreme	Mentallo
Scientist_Supreme	Yelena_Belova
Scorpio_(Marvel_Comics)	Malcolm_Colcord
Scorpio_(Marvel_Comics)	Norman_Osborn
Scorpio_(Marvel_Comics)	Spider-Man
Scorpio_(Marvel_Comics)	Taurus_(Marvel_Comics)
Scorpio_(Marvel_Comics)	Thanos
Scorpio_(Marvel_Comics)	Wolverine_(character)
Screwball_(character)	Spider-Man
Screwball_(character)	Spider-Woman_(Jessica_Drew)
Selene_(comics)	Baron_Strucker
Selene_(comics)	Cable_(character)
Selene_(comics)	Doctor_Strange
Selene_(comics)	Emma_Frost
Selene_(comics)	Jean_Grey
Selene_(comics)	Kulan_Gath
Selene_(comics)	Rachel_Summers
Selene_(comics)	Thunderbolt_Ross
Sentry_(Curtis_Elkins)	Spider-Man
Sentry_(Curtis_Elkins)	Venom_(character)
Sentry_(Robert_Reynolds)	Ares_(Marvel_Comics)
Sentry_(Robert_Reynolds)	Bullseye_(Marvel_Comics)
Sentry_(Robert_Reynolds)	Doctor_Strange
Sentry_(Robert_Reynolds)	Emma_Frost
Sentry_(Robert_Reynolds)	Hulk
Sentry_(Robert_Reynolds)	Misty_Knight
Sentry_(Robert_Reynolds)	Norman_Osborn
Sentry_(Robert_Reynolds)	Spider-Man
Sentry_(Robert_Reynolds)	Ultron
Shadow_Knight_(character)	Black_Spectre
Shadow_Knight_(character)	Moon_Knight
Shadow_Knight_(character)	Profile_(Marvel_Comics)
Shadow_Knight_(character)	Taurus_(Marvel_Comics)
Shamrock_(comics)	Arabian_Knight_(character)
Shamrock_(comics)	Black_Panther_(character)
Shamrock_(comics)	Deadpool
Shamrock_(comics)	Doctor_Druid
Shamrock_(comics)	Iron_Fist_(character)
Shamrock_(comics)	Rom_the_Space_Knight
Shamrock_(comics)	Sabra_(character)
Shamrock_(comics)	Storm_(Marvel_Comics)
Shang-Chi	Ares_(Marvel_Comics)
Shang-Chi	Black_Jack_Tarr
Shang-Chi	Black_Panther_(character)
Shang-Chi	Doctor_Strange
Shang-Chi	Hank_Pym
Shang-Chi	Iron_Fist_(character)
Shang-Chi	Misty_Knight
Shang-Chi	Moon_Knight
Shang-Chi	Shockwave_(comics)
Shang-Chi	Silk_(character)
Shang-Chi	Spider-Man
Shang-Chi	Tarantula_(Marvel_Comics)
Shang-Chi	Zheng_Zu
Shatterstar	Cable_(character)
Shatterstar	Hrimhari
Shatterstar	Mojo_(comics)
Shatterstar	Rachel_Summers
She-Hulk	Abomination_(character)
She-Hulk	Absorbing_Man
She-Hulk	Awesome_Android
She-Hulk	Beyonder
She-Hulk	Champion_of_the_Universe
She-Hulk	Deadpool
She-Hulk	Doctor_Strange
She-Hulk	Hercules_(Marvel_Comics)
She-Hulk	Hulk
She-Hulk	John_Jameson_(character)
She-Hulk	Leader_(character)
She-Hulk	Luke_Cage
She-Hulk	Maestro_(character)
She-Hulk	Man-Thing
She-Hulk	Morbius
She-Hulk	Patsy_Walker
She-Hulk	Ravage_2099
She-Hulk	Scarlet_Witch
She-Hulk	Sentry_(Robert_Reynolds)
She-Hulk	She-Hulk_(Lyra)
She-Hulk	Spider-Man
She-Hulk	Spider-Woman
She-Hulk	Thanos
She-Hulk	Thunderbolt_Ross
She-Hulk	Wendigo_(comics)
She-Hulk	Wolverine_(character)
She-Hulk_(Lyra)	Hulk
She-Hulk_(Lyra)	Norman_Osborn
She-Hulk_(Lyra)	Sentry_(Robert_Reynolds)
She-Hulk_(Lyra)	She-Hulk
She-Hulk_(Lyra)	Spider-Man
She-Hulk_(Lyra)	Thunderbolt_Ross
She-Hulk_(Lyra)	Venom_(character)
She-Hulk_(Lyra)	Wolverine_(character)
Shear_(character)	Backhand_(character)
Shear_(character)	Radian_(Morituri)
Shockwave_(comics)	Black_Jack_Tarr
Shockwave_(comics)	Guardsman_(character)
Shockwave_(comics)	Iron_Monger
Shockwave_(comics)	Shang-Chi
Shockwave_(comics)	Union_Jack_(Marvel_Comics)
Shockwave_(comics)	Zheng_Zu
Shriek_(character)	Anne_Weying
Shriek_(character)	Carrion_(comics)
Shriek_(character)	Cloak_and_Dagger_(characters)
Shriek_(character)	Deadpool
Shriek_(character)	Doppelganger_(Marvel_Comics)
Shriek_(character)	Janice_Lincoln
Shriek_(character)	Lizard_(character)
Shriek_(character)	Morbius
Shriek_(character)	Overdrive_(character)
Shriek_(character)	Spider-Man
Shriek_(character)	Venom_(character)
Shuri_(character)	Black_Knight_(Marvel_Comics)
Shuri_(character)	Black_Panther_(character)
Shuri_(character)	Black_Widow_(Natasha_Romanova)
Shuri_(character)	Hulk
Shuri_(character)	Luke_Cage
Shuri_(character)	Radioactive_Man_(comics)
Shuri_(character)	Spider-Man
Shuri_(character)	Storm_(Marvel_Comics)
Shuri_(character)	Tetu_(comics)
Shuri_(character)	Wolverine_(character)
Shuri_(character)	Zenzi_(comics)
Sidewinder_(character)	Cobra_(Marvel_Comics)
Sidewinder_(character)	Iron_Fist_(character)
Sidewinder_(character)	Nova_(Richard_Rider)
Silencer_(comics)	Mac_Gargan
Silencer_(comics)	Mockingbird_(Marvel_Comics)
Silencer_(comics)	She-Hulk
Silhouette_(comics)	Luke_Cage
Silhouette_(comics)	Spider-Man
Silk_(character)	Black_Cat_(Marvel_Comics)
Silk_(character)	Kingpin_(Matt_Murdock)
Silk_(character)	Phil_Urich
Silk_(character)	Spider-Man
Silk_(character)	Spider-Woman
Silvermane	Black_Cat_(Marvel_Comics)
Silvermane	Cloak_and_Dagger_(characters)
Silvermane	Farley_Stillwell
Silvermane	Green_Goblin
Silvermane	Lizard_(character)
Silvermane	Mister_Negative
Silvermane	Mysterio
Silvermane	Spider-Man
Silvermane	Spider-Man_Noir
Silvermane	Tombstone_(character)
Silvermane	Turbo_(comics)
Sin_(Marvel_Comics)	Black_Widow_(Natasha_Romanova)
Sin_(Marvel_Comics)	Dracula_(Marvel_Comics)
Sin_(Marvel_Comics)	Master_Man_(Marvel_Comics)
Sin_(Marvel_Comics)	Mysterio
Sin_(Marvel_Comics)	Norman_Osborn
Sin_(Marvel_Comics)	Shang-Chi
Skull_the_Slayer	Blazing_Skull
Skull_the_Slayer	Doctor_Druid
Skull_the_Slayer	Quasar_(character)
Slaymaster	Betsy_Braddock
Slaymaster	Brian_Braddock
Slaymaster	Deadpool
Sleeper_(Marvel_Comics)	Eddie_Brock
Sleeper_(Marvel_Comics)	Mac_Gargan
Sleeper_(Marvel_Comics)	Selene_(comics)
Sleeper_(Marvel_Comics)	Spider-Woman_(Jessica_Drew)
Snapdragon_(Morituri)	Blackthorn_(character)
Snapdragon_(Morituri)	Radian_(Morituri)
Snapdragon_(Morituri)	Vyking
Solo_(Marvel_Comics)	Battlestar_(character)
Solo_(Marvel_Comics)	Bullseye_(Marvel_Comics)
Solo_(Marvel_Comics)	Cable_(character)
Solo_(Marvel_Comics)	Deadpool
Solo_(Marvel_Comics)	Deathlok
Solo_(Marvel_Comics)	G._W._Bridge
Solo_(Marvel_Comics)	Gauntlet_(Joseph_Green)
Solo_(Marvel_Comics)	Ghost_Rider_(Danny_Ketch)
Solo_(Marvel_Comics)	Hulk
Solo_(Marvel_Comics)	Mysterio
